price,zestimate,livingArea,lotAreaValue,zpid,rentZestimate,bedrooms,propertyType,address,zipcode,city,dateSold,pricePerFt
1525000,1679000,1856,6934.752,25006885,3998,3,SINGLE_FAMILY,"37954 Blacow Rd, Fremont, CA 94536",94536,Fremont,2021-12-30,821.66
1525000,1828400,1868,7474,25007273,4235,3,SINGLE_FAMILY,"4802 Kathryn Ct, Fremont, CA 94536",94536,Fremont,2021-07-07,816.38
1525000,1463700,1262,0,25007319,3614,3,SINGLE_FAMILY,"38866 Bonnie Way, Fremont, CA 94536",94536,Fremont,2022-03-11,1208.4
1525000,1500200,1324,6969.6,25016363,3698,3,SINGLE_FAMILY,"442 D St, Fremont, CA 94536",94536,Fremont,2022-06-08,1151.81
1525000,1568400,1879,5662.8,25017630,4170,4,SINGLE_FAMILY,"38840 Moore Dr, Fremont, CA 94536",94536,Fremont,2023-05-24,811.6
1525000,1618800,1638,4356,25020120,3963,3,SINGLE_FAMILY,"38839 Stillwater Cmn, Fremont, CA 94536",94536,Fremont,2021-11-12,931.01
1525000,3321200,4942,0.34634986225895,25028373,8674,5,SINGLE_FAMILY,"44555 Parkmeadow Dr, Fremont, CA 94539",94539,Fremont,2021-06-30,308.58
1525000,1526400,1707,6804,25037648,3999,3,SINGLE_FAMILY,"4948 Mansbury St, Fremont, CA 94538",94538,Fremont,2023-09-27,893.38
1525000,1620500,1840,7840.8,25037695,4099,3,SINGLE_FAMILY,"4939 Mansbury St, Fremont, CA 94538",94538,Fremont,2022-01-04,828.8
1525000,1537700,1441,6534,25039828,3864,4,SINGLE_FAMILY,"4898 Regents Park Ln, Fremont, CA 94538",94538,Fremont,2023-08-31,1058.29
1525000,1594300,1736,5800,25040011,3900,4,SINGLE_FAMILY,"42809 Everglades Park Dr, Fremont, CA 94538",94538,Fremont,2021-10-21,878.46
1525000,1543600,1558,5700,25040108,3800,4,SINGLE_FAMILY,"42586 Saratoga Park St, Fremont, CA 94538",94538,Fremont,2022-08-01,978.82
1525000,1630300,1736,5702,25040298,3884,4,SINGLE_FAMILY,"42761 Everglades Park Dr, Fremont, CA 94538",94538,Fremont,2021-06-02,878.46
1525000,1587800,1344,9757,25043598,3699,3,SINGLE_FAMILY,"4747 Quadres Ct, Fremont, CA 94538",94538,Fremont,2021-07-23,1134.67
1525000,1666900,1988,4268,25046644,4242,4,SINGLE_FAMILY,"34942 Wharf Ter, Fremont, CA 94555",94555,Fremont,2021-07-28,767.1
1525000,1736100,1572,6664,25047171,3834,3,SINGLE_FAMILY,"35145 Abel Pl, Fremont, CA 94536",94536,Fremont,2021-04-05,970.1
1525000,1664100,1390,6534,25047521,3650,3,SINGLE_FAMILY,"34379 Newton Ct, Fremont, CA 94555",94555,Fremont,2021-09-16,1097.12
1525000,1509300,1552,2700,25057260,3896,4,SINGLE_FAMILY,"34549 Melissa Ter, Fremont, CA 94555",94555,Fremont,2022-06-22,982.6
1525000,1827600,2495,6278,2087568338,5200,4,SINGLE_FAMILY,"105 E St, Fremont, CA 94536",94536,Fremont,2021-03-30,611.22
1522000,1770700,1811,5793,25012836,3994,4,SINGLE_FAMILY,"35953 Ashton Pl, Fremont, CA 94536",94536,Fremont,2021-07-23,840.42
1521000,1590700,1091,6098.4,25027897,3495,3,SINGLE_FAMILY,"225 Kansas Way, Fremont, CA 94539",94539,Fremont,2022-01-21,1394.13
1521000,1476000,1373,8015.04,25038761,3849,4,SINGLE_FAMILY,"4352 Ladner St, Fremont, CA 94538",94538,Fremont,2022-05-04,1107.79
1520001,1565400,1300,8276.4,25050892,3692,3,SINGLE_FAMILY,"3055 Wolsey Pl, Fremont, CA 94555",94555,Fremont,2022-09-21,1169.23
1520000,1648400,1593,6574,25006278,3800,4,SINGLE_FAMILY,"37065 Cabrillo Dr, Fremont, CA 94536",94536,Fremont,2021-05-04,954.17
1520000,1631500,1230,8712,25007428,3800,3,SINGLE_FAMILY,"38433 Glenview Dr, Fremont, CA 94536",94536,Fremont,2021-06-17,1235.77
1520000,1740600,1680,7623,25018763,4192,5,SINGLE_FAMILY,"1481 Hardy Pl, Fremont, CA 94536",94536,Fremont,2021-09-17,904.76
1520000,1712000,1504,8610,25029378,4099,3,SINGLE_FAMILY,"45465 Parkmeadow Dr, Fremont, CA 94539",94539,Fremont,2021-07-27,1010.64
1520000,1693600,1146,6696,25034375,3499,3,SINGLE_FAMILY,"1917 Lockwood Ave, Fremont, CA 94539",94539,Fremont,2022-08-19,1326.35
1520000,1576000,1204,7840.8,25034711,3497,3,SINGLE_FAMILY,"1832 Berry Ct, Fremont, CA 94539",94539,Fremont,2023-03-30,1262.46
1520000,1512600,1324,5400,25037225,3695,3,SINGLE_FAMILY,"40326 Blacow Rd, Fremont, CA 94538",94538,Fremont,2022-06-27,1148.04
1520000,1474100,1204,5662.8,25037329,3428,3,SINGLE_FAMILY,"5039 Brett Ct, Fremont, CA 94538",94538,Fremont,2022-02-24,1262.46
1520000,1462700,1404,6098.4,25037632,3800,3,SINGLE_FAMILY,"40556 Ives Ct, Fremont, CA 94538",94538,Fremont,2022-04-20,1082.62
1520000,1579200,1318,6534,25038696,3694,3,SINGLE_FAMILY,"4524 Theresa Ave, Fremont, CA 94538",94538,Fremont,2022-01-18,1153.26
1520000,1551800,1590,0.25741505968779,25038812,3949,4,SINGLE_FAMILY,"4086 Adams Ave, Fremont, CA 94538",94538,Fremont,2022-08-24,955.97
1520000,1836100,1684,6708,25040678,3999,4,SINGLE_FAMILY,"4669 Chateau Park Ct, Fremont, CA 94538",94538,Fremont,2021-05-11,902.61
1520000,1575800,1314,7840.8,25040887,3699,4,SINGLE_FAMILY,"43658 Hopkins Ave, Fremont, CA 94538",94538,Fremont,2023-03-31,1156.77
1520000,1567600,1390,6664,25047654,3800,3,SINGLE_FAMILY,"34225 Whitehead Ln, Fremont, CA 94555",94555,Fremont,2021-06-25,1093.53
1520000,1581600,1630,5662.8,25050078,3893,4,SINGLE_FAMILY,"35842 Salvador Ct, Fremont, CA 94536",94536,Fremont,2023-02-09,932.52
1520000,1700600,1608,4500,25052407,3956,4,SINGLE_FAMILY,"4385 Jessica Cir, Fremont, CA 94555",94555,Fremont,2021-04-01,945.27
1520000,1800400,1642,3787,25058266,3949,4,SINGLE_FAMILY,"5491 Shattuck Ave, Fremont, CA 94555",94555,Fremont,2021-04-16,925.7
1520000,1683200,1911,1,94687215,4200,4,SINGLE_FAMILY,"48909 Rustyleaf Ter, Fremont, CA 94539",94539,Fremont,2022-01-12,795.4
1520000,1948600,2176,2918,124736264,4800,4,SINGLE_FAMILY,"5558 Clove Hitch Loop, Fremont, CA 94555",94555,Fremont,2020-12-15,698.53
1520000,1643900,1858,1054,250135569,4270,4,SINGLE_FAMILY,"263 Firefly Ter, Fremont, CA 94539",94539,Fremont,2021-08-27,818.08
1515500,1601600,1402,7927,25050024,3800,4,SINGLE_FAMILY,"4271 Vincente St, Fremont, CA 94536",94536,Fremont,2021-04-28,1080.96
1515013,1542500,1633,5227.2,25017882,3999,4,SINGLE_FAMILY,"38437 Nebo Dr, Fremont, CA 94536",94536,Fremont,2023-07-17,927.75
1515000,1793800,1700,6446,25009420,4069,3,SINGLE_FAMILY,"38798 Hygelund Dr, Fremont, CA 94536",94536,Fremont,2021-08-04,891.18
1515000,1568100,1664,5662.8,25011530,3999,3,SINGLE_FAMILY,"3321 Coventry Ct, Fremont, CA 94536",94536,Fremont,2023-04-12,910.46
1515000,1610500,1243,6621,25027969,3547,3,SINGLE_FAMILY,"48750 Taos Rd, Fremont, CA 94539",94539,Fremont,2021-06-18,1218.83
1511000,1544400,1118,6098.4,25038221,3497,3,SINGLE_FAMILY,"4284 Carol Ave, Fremont, CA 94538",94538,Fremont,2023-06-26,1351.52
1510000,1718400,1624,6098.4,25009466,3900,4,SINGLE_FAMILY,"38866 Helen Way, Fremont, CA 94536",94536,Fremont,2022-07-22,929.8
1510000,1524000,2058,8100,25011428,4357,4,SINGLE_FAMILY,"38283 Ashford Way, Fremont, CA 94536",94536,Fremont,2022-07-26,733.72
1510000,1590900,1453,5608,25014041,3599,3,SINGLE_FAMILY,"3855 Campbell Pl, Fremont, CA 94536",94536,Fremont,2021-09-27,1039.23
1510000,1648700,1298,9844,25026133,3568,3,SINGLE_FAMILY,"48207 Hackberry St, Fremont, CA 94539",94539,Fremont,2021-11-09,1163.33
1510000,1548700,2030,6098,25035613,4400,4,SINGLE_FAMILY,"3194 Baylis St, Fremont, CA 94538",94538,Fremont,2021-08-13,743.84
1510000,1554800,1434,6098.4,25037732,3748,3,SINGLE_FAMILY,"40812 Creston St, Fremont, CA 94538",94538,Fremont,2023-05-17,1053.0
1510000,1518700,1350,10416,25040865,3814,4,SINGLE_FAMILY,"3730 Savannah Rd, Fremont, CA 94538",94538,Fremont,2023-09-12,1118.52
1510000,1537800,1516,5662.8,25044222,3800,3,SINGLE_FAMILY,"39485 Seascape Rd, Fremont, CA 94538",94538,Fremont,2023-07-15,996.04
1510000,1671900,1826,4765,25046617,4184,4,SINGLE_FAMILY,"4429 Calypso Ter, Fremont, CA 94555",94555,Fremont,2021-05-03,826.94
1510000,1643500,1400,6316,25047296,3634,4,SINGLE_FAMILY,"34273 Auckland Pl, Fremont, CA 94555",94555,Fremont,2021-10-01,1078.57
1510000,1617800,1529,6555,25050597,3792,4,SINGLE_FAMILY,"35463 Lancero St, Fremont, CA 94536",94536,Fremont,2022-11-22,987.57
1508888,1526100,2658,5205.42,2056915503,4993,4,SINGLE_FAMILY,"40243-40243 Paseo Padre Pkwy, Fremont, CA 94538",94538,Fremont,2023-08-15,567.68
1507000,1447400,1762,2178,25060693,3814,3,SINGLE_FAMILY,"39858 Potrero Dr, Newark, CA 94560",94560,Fremont,2022-04-15,855.28
1506500,1564900,1869,5520,25059122,4184,4,SINGLE_FAMILY,"34202 Donahue Ter, Fremont, CA 94555",94555,Fremont,2022-12-13,806.05
1505000,1364500,2288,6782,25004396,4429,6,SINGLE_FAMILY,"4685 Cambio Ct, Fremont, CA 94536",94536,Fremont,2023-05-31,657.78
1505000,1554400,1275,6098.4,25005730,3599,3,SINGLE_FAMILY,"4260 Alder Ave, Fremont, CA 94536",94536,Fremont,2023-04-28,1180.39
1505000,1921400,2492,5044,25015314,4774,4,SINGLE_FAMILY,"38117 Cambridge Ct, Fremont, CA 94536",94536,Fremont,2021-02-22,603.93
1505000,2005600,2166,5662.8,25022239,3768,7,SINGLE_FAMILY,"475 Scott St, Fremont, CA 94539",94539,Fremont,2022-06-28,694.83
1505000,1416400,1144,6703.884,25036687,3499,3,SINGLE_FAMILY,"40237 Davis Ct, Fremont, CA 94538",94538,Fremont,2022-03-24,1315.56
1505000,1657900,1581,7448,25040330,3949,4,SINGLE_FAMILY,"4817 Claremont Park Ct, Fremont, CA 94538",94538,Fremont,2021-09-02,951.93
1505000,1930400,2159,3598,25059342,4664,4,SINGLE_FAMILY,"34279 Mimosa Ter, Fremont, CA 94555",94555,Fremont,2020-10-22,697.08
1505000,1452800,1564,0,2066389043,3896,3,SINGLE_FAMILY,"96 Aventura Cmn, Fremont, CA 94536",94536,Fremont,2022-04-28,962.28
1502888,1549600,1789,3762,25020690,4149,4,SINGLE_FAMILY,"287 Sandstone Dr, Fremont, CA 94536",94536,Fremont,2023-05-09,840.07
1502000,1851500,2034,2252,124205219,4597,4,SINGLE_FAMILY,"41528 Casabella Cmn, Fremont, CA 94539",94539,Fremont,2020-12-23,738.45
1501500,1564400,1420,5662,25013657,3528,3,SINGLE_FAMILY,"3538 Surry Pl, Fremont, CA 94536",94536,Fremont,2021-09-17,1057.39
1501000,1857000,1639,6464,25027844,3999,3,SINGLE_FAMILY,"48619 Carlsbad Rd, Fremont, CA 94539",94539,Fremont,2020-11-18,915.8
1501000,1724400,2055,6403,25047466,4285,4,SINGLE_FAMILY,"34259 Torrington Pl, Fremont, CA 94555",94555,Fremont,2021-09-03,730.41
1501000,1707000,1611,7097,25050521,3892,4,SINGLE_FAMILY,"4167 Vincente St, Fremont, CA 94536",94536,Fremont,2021-03-30,931.72
1700000,1734200,1740,7492,25004460,4200,4,SINGLE_FAMILY,"4367 Torres Ave, Fremont, CA 94536",94536,Fremont,2021-09-27,977.01
1700000,1725200,2282,6098.4,25005134,4590,5,SINGLE_FAMILY,"4387 San Juan Ave, Fremont, CA 94536",94536,Fremont,2022-08-08,744.96
1700000,1891700,2160,8276.4,25005168,4500,4,SINGLE_FAMILY,"36125 Fanshawe Ct, Fremont, CA 94536",94536,Fremont,2021-11-04,787.04
1700000,1639000,1866,3875,25006808,4200,4,SINGLE_FAMILY,"4957 Roselle Cmn, Fremont, CA 94536",94536,Fremont,2022-02-22,911.04
1700000,1767300,1907,9583.2,25007437,4267,4,SINGLE_FAMILY,"4957 Eggers Dr, Fremont, CA 94536",94536,Fremont,2022-10-28,891.45
1700000,1695400,1492,9583.2,25007498,3834,4,SINGLE_FAMILY,"4917 Sterling Dr, Fremont, CA 94536",94536,Fremont,2022-07-01,1139.41
1700000,1983900,2544,9600,25007600,4400,5,SINGLE_FAMILY,"4686 Eggers Dr, Fremont, CA 94536",94536,Fremont,2021-01-20,668.24
1700000,1740000,1835,8890,25008726,4200,3,SINGLE_FAMILY,"37640 Granville Dr, Fremont, CA 94536",94536,Fremont,2022-08-31,926.43
1700000,1886200,2102,7070,25009163,4200,4,SINGLE_FAMILY,"5254 Sabin Ave, Fremont, CA 94536",94536,Fremont,2021-05-17,808.75
1700000,2213000,2510,10454,25009234,5699,5,SINGLE_FAMILY,"38647 Drexel Ct, Fremont, CA 94536",94536,Fremont,2021-04-09,677.29
1700000,2158400,4000,10000,25011356,5481,4,SINGLE_FAMILY,"3757 Parish Ave, Fremont, CA 94536",94536,Fremont,2021-06-17,425.0
1700000,1764700,2005,5446,25011736,4399,5,SINGLE_FAMILY,"37963 Canterbury St, Fremont, CA 94536",94536,Fremont,2023-03-17,847.88
1700000,1767900,1830,9708.6528,25013552,4200,4,SINGLE_FAMILY,"36081 Ashton Pl, Fremont, CA 94536",94536,Fremont,2022-12-27,928.96
1700000,1927200,2240,5140,25015309,4564,4,SINGLE_FAMILY,"38137 Cambridge Ct, Fremont, CA 94536",94536,Fremont,2021-08-02,758.93
1700000,1788500,1999,0.2801,25016317,4099,3,SINGLE_FAMILY,"150 Hillview Dr, Fremont, CA 94536",94536,Fremont,2021-10-08,850.43
1700000,1634600,1872,8276.4,25016362,4099,3,SINGLE_FAMILY,"448 D St, Fremont, CA 94536",94536,Fremont,2022-04-18,908.12
1700000,1662300,1871,5351,25017522,4164,4,SINGLE_FAMILY,"265 Mortimer Ave, Fremont, CA 94536",94536,Fremont,2022-05-24,908.61
1700000,1911600,2323,4225,25020989,4590,5,SINGLE_FAMILY,"421 Calistoga Cir, Fremont, CA 94536",94536,Fremont,2021-04-16,731.81
1700000,2325100,1931,0.26898530762167,25022075,5842,4,SINGLE_FAMILY,"1606 Douglas Ct, Fremont, CA 94539",94539,Fremont,2020-11-13,880.37
1700000,1870700,1692,7274,25025153,4200,4,SINGLE_FAMILY,"746 Choctaw Dr, Fremont, CA 94539",94539,Fremont,2021-06-21,1004.73
1700000,2170600,1821,7840.8,25025502,5528,4,SINGLE_FAMILY,"47850 Masters Ct, Fremont, CA 94539",94539,Fremont,2022-11-09,933.55
1700000,1836300,1416,8058,25025687,3914,4,SINGLE_FAMILY,"798 Towhee Ct, Fremont, CA 94539",94539,Fremont,2021-08-30,1200.56
1700000,1768400,1960,8102.16,25027030,4395,3,SINGLE_FAMILY,"44283 Lupine Pl, Fremont, CA 94539",94539,Fremont,2023-02-16,867.35
1700000,1666000,1960,3005.64,25030490,4325,4,SINGLE_FAMILY,"110 Lynx Ct, Fremont, CA 94539",94539,Fremont,2022-03-21,867.35
1700000,1764300,1536,6534,25032361,3994,3,SINGLE_FAMILY,"40850 Capa Dr, Fremont, CA 94539",94539,Fremont,2022-11-01,1106.77
1700000,1974500,1627,8276,25032528,4127,5,SINGLE_FAMILY,"998 Debora Ct, Fremont, CA 94539",94539,Fremont,2021-04-06,1044.87
1700000,1903700,1476,6588,25033396,3949,3,SINGLE_FAMILY,"2005 Mento Dr, Fremont, CA 94539",94539,Fremont,2022-12-16,1151.76
1700000,1959800,1434,6,25033487,3800,3,SINGLE_FAMILY,"41576 Apricot Ln, Fremont, CA 94539",94539,Fremont,2021-04-27,1185.5
1700000,1724900,1146,6534,25034555,3499,3,SINGLE_FAMILY,"2359 Lockwood Ave, Fremont, CA 94539",94539,Fremont,2023-09-12,1483.42
1700000,1806500,2320,0.28,25036006,4940,5,SINGLE_FAMILY,"3421 Little Ct, Fremont, CA 94538",94538,Fremont,2022-06-28,732.76
1700000,1503600,1575,5972.076,25036801,3800,4,SINGLE_FAMILY,"4499 Cahill St, Fremont, CA 94538",94538,Fremont,2022-04-15,1079.37
1700000,1840400,2511,6500,25037454,4994,5,SINGLE_FAMILY,"5177 Roycroft Way, Fremont, CA 94538",94538,Fremont,2022-09-06,677.02
1700000,1748000,1955,7405.2,25037727,4400,4,SINGLE_FAMILY,"40872 Creston St, Fremont, CA 94538",94538,Fremont,2022-02-14,869.57
1700000,1764300,2108,7169.976,25038492,4400,5,SINGLE_FAMILY,"4246 McNamara St, Fremont, CA 94538",94538,Fremont,2022-12-02,806.45
1700000,1755700,1850,6534,25039066,4200,4,SINGLE_FAMILY,"43210 Gatewood St, Fremont, CA 94538",94538,Fremont,2023-04-28,918.92
1700000,1933200,2396,6969.6,25039424,4994,4,SINGLE_FAMILY,"4425 Cherrywood Ave, Fremont, CA 94538",94538,Fremont,2021-11-05,709.52
1700000,1767000,1581,8954,25040353,3999,4,SINGLE_FAMILY,"5349 Audubon Park Ct, Fremont, CA 94538",94538,Fremont,2022-11-17,1075.27
1700000,,1473,8066,25043599,3800,3,SINGLE_FAMILY,"4740 Quadres Ct, Fremont, CA 94538",94538,Fremont,2022-03-02,1154.11
1700000,1927500,2296,0.25,25045311,4999,5,SINGLE_FAMILY,"5781 Butano Park Dr, Fremont, CA 94538",94538,Fremont,2021-12-27,740.42
1700000,1590600,1390,5662.8,25047686,3599,3,SINGLE_FAMILY,"3163 Langhorn Dr, Fremont, CA 94555",94555,Fremont,2022-04-26,1223.02
1700000,1651000,1646,5662.8,25049815,3900,3,SINGLE_FAMILY,"35179 Lucia St, Fremont, CA 94536",94536,Fremont,2022-05-06,1032.81
1700000,1971300,1704,8250,25050184,4693,4,SINGLE_FAMILY,"35873 Molina Ct, Fremont, CA 94536",94536,Fremont,2021-02-26,997.65
1700000,1746300,1772,6098.4,25050540,3900,3,SINGLE_FAMILY,"4168 Vincente St, Fremont, CA 94536",94536,Fremont,2023-05-31,959.37
1700000,1698600,1608,4356,25052467,3980,4,SINGLE_FAMILY,"4462 Macbeth Cir, Fremont, CA 94555",94555,Fremont,2022-07-05,1057.21
1700000,1706900,1750,4692,25052702,4034,4,SINGLE_FAMILY,"4821 Deep Creek Rd, Fremont, CA 94555",94555,Fremont,2023-09-20,971.43
1700000,1724300,1774,3517,25057605,4192,4,SINGLE_FAMILY,"34130 Gannon Ter, Fremont, CA 94555",94555,Fremont,2022-02-10,958.29
1700000,2280200,3308,4129,89035725,5778,4,SINGLE_FAMILY,"34135 Tupelo St, Fremont, CA 94555",94555,Fremont,2020-11-19,513.91
1700000,1865800,2325,4258,98337294,4600,4,SINGLE_FAMILY,"925 Darlington Cmn, Fremont, CA 94536",94536,Fremont,2021-08-09,731.18
1700000,1648500,2225,2046,163650780,4324,4,SINGLE_FAMILY,"4447 Kennett Ter, Fremont, CA 94536",94536,Fremont,2022-05-02,764.04
1699000,1752500,2098,6534,25012193,4290,4,SINGLE_FAMILY,"2604 Cabot Ct, Fremont, CA 94536",94536,Fremont,2022-09-28,809.82
1698000,1762200,2260,3795.8184,318985966,5200,3,SINGLE_FAMILY,"36 Granuja Falls Ter, Fremont, CA 94539",94539,Fremont,2022-10-17,751.33
1697472,1639300,2172,2866.248,318985959,5200,3,SINGLE_FAMILY,"48 Uvas Falls Ter, Fremont, CA 94539",94539,Fremont,2022-04-29,781.52
1695000,1909200,1830,6098.4,25013578,3992,4,SINGLE_FAMILY,"3264 Mackenzie Pl, Fremont, CA 94536",94536,Fremont,2021-12-07,926.23
1695000,2143800,1881,7148,25033938,5469,3,SINGLE_FAMILY,"40385 Dolerita Ave, Fremont, CA 94539",94539,Fremont,2020-12-14,901.12
1695000,1620900,1772,5662.8,25043925,4161,5,SINGLE_FAMILY,"4826 Nelson St, Fremont, CA 94538",94538,Fremont,2022-03-14,956.55
1690164,1661500,2260,3476.088,2069120003,5099,3,SINGLE_FAMILY,"47505 Switzer Falls Ter, Fremont, CA 94539",94539,Fremont,2022-03-25,747.86
1690000,1601400,1380,6426,25006283,3790,3,SINGLE_FAMILY,"37111 Cabrillo Dr, Fremont, CA 94536",94536,Fremont,2022-03-17,1224.64
1690000,1621800,1550,3484.8,25014997,3800,3,SINGLE_FAMILY,"2928 Park Place Cmn #CM, Fremont, CA 94536",94536,Fremont,2022-04-13,1090.32
1690000,1696300,1724,3514,25041047,3999,4,SINGLE_FAMILY,"43067 Charleston Way, Fremont, CA 94538",94538,Fremont,2021-10-14,980.28
1690000,1747700,1871,6098.4,25051464,4099,4,SINGLE_FAMILY,"4245 Sedge St, Fremont, CA 94555",94555,Fremont,2022-10-11,903.26
1690000,1708700,1769,3484.8,25058255,4200,4,SINGLE_FAMILY,"5419 Shattuck Ave, Fremont, CA 94555",94555,Fremont,2023-08-18,955.34
1688000,1944800,1795,0.33,25008704,3934,3,SINGLE_FAMILY,"4156 Eggers Dr, Fremont, CA 94536",94536,Fremont,2021-10-29,940.39
1685856,1632600,2172,2631.024,318985947,5200,3,SINGLE_FAMILY,"47521 Kinner Falls Cmn, Fremont, CA 94539",94539,Fremont,2022-05-05,776.18
1685000,1944600,1787,6664,25027968,4281,4,SINGLE_FAMILY,"48720 Taos Rd, Fremont, CA 94539",94539,Fremont,2021-05-13,942.92
1684963,1642900,2260,3161.5848,318985960,5200,3,SINGLE_FAMILY,"38 Uvas Falls Ter, Fremont, CA 94539",94539,Fremont,2022-05-19,745.56
1684456,1671800,2029,3654.684,318985964,4514,3,SINGLE_FAMILY,"47520 Kinner Falls Cmn, Fremont, CA 94539",94539,Fremont,2022-06-22,830.19
1684346,1661400,2260,2927.232,318985942,5200,3,SINGLE_FAMILY,"47502 Wolfskill Falls Ter, Fremont, CA 94539",94539,Fremont,2022-03-03,745.29
1684000,1703400,1686,3920.4,25059104,3895,3,SINGLE_FAMILY,"34200 Finnigan Ter, Fremont, CA 94555",94555,Fremont,2023-08-16,998.81
1682000,1764200,1793,3920.4,25058622,3999,3,SINGLE_FAMILY,"5037 Xavier Cmn, Fremont, CA 94555",94555,Fremont,2021-12-10,938.09
1681000,1680500,1487,6098.4,25015094,3814,3,SINGLE_FAMILY,"37882 Benchmark Ct, Fremont, CA 94536",94536,Fremont,2022-07-06,1130.46
1680000,1740100,2515,9583.2,25011955,4729,5,SINGLE_FAMILY,"38047 Parkmont Dr, Fremont, CA 94536",94536,Fremont,2023-03-14,667.99
1680000,853400,1871,6969.6,25013026,4200,4,SINGLE_FAMILY,"35479 Galen Pl, Fremont, CA 94536",94536,Fremont,2022-08-11,897.92
1680000,1669100,1336,6360,25016431,3599,3,SINGLE_FAMILY,"575 School St, Fremont, CA 94536",94536,Fremont,2022-06-24,1257.49
1680000,1706200,1728,3484.8,25030544,4435,4,SINGLE_FAMILY,"44918 Lynx Dr, Fremont, CA 94539",94539,Fremont,2022-08-10,972.22
1680000,1879600,1828,6141,25032093,4334,4,SINGLE_FAMILY,"40919 Rioja Ct, Fremont, CA 94539",94539,Fremont,2022-01-14,919.04
1680000,1681100,1434,6490.44,25034507,3795,3,SINGLE_FAMILY,"2028 Mento Dr, Fremont, CA 94539",94539,Fremont,2023-07-12,1171.55
1680000,2231100,3492,7567,25035736,5700,6,SINGLE_FAMILY,"40115 Spady St, Fremont, CA 94538",94538,Fremont,2021-01-12,481.1
1680000,1918100,2458,4791,25039127,4994,4,SINGLE_FAMILY,"4113 Colby St, Fremont, CA 94538",94538,Fremont,2021-11-17,683.48
1680000,1748300,2011,7840.8,25045453,4470,4,SINGLE_FAMILY,"5627 Don Way, Fremont, CA 94538",94538,Fremont,2022-12-21,835.41
1680000,1955400,2524,9779,25046195,4800,4,SINGLE_FAMILY,"34481 Egerton Pl, Fremont, CA 94555",94555,Fremont,2021-03-25,665.61
1680000,1982900,2445,5605,25048987,4615,4,SINGLE_FAMILY,"32545 Lake Tana St, Fremont, CA 94555",94555,Fremont,2021-10-21,687.12
1680000,2167800,2307,8478,25051419,5475,4,SINGLE_FAMILY,"33120 Falcon Dr, Fremont, CA 94555",94555,Fremont,2020-11-25,728.22
1680000,1720500,1762,3920.4,25057549,4161,4,SINGLE_FAMILY,"5364 Matthew Ter, Fremont, CA 94555",94555,Fremont,2023-06-16,953.46
1680000,1761600,1800,3571,25059446,3800,3,SINGLE_FAMILY,"34363 Eucalyptus Ter, Fremont, CA 94555",94555,Fremont,2021-06-09,933.33
1680000,1800900,2175,3049,318985940,5200,3,SINGLE_FAMILY,"47522 Minaret Falls Ter, Fremont, CA 94539",94539,Fremont,2021-09-09,772.41
1679950,1694200,1958,1306.8,250134219,4190,4,SINGLE_FAMILY,"208 Ladybug Ter, Fremont, CA 94539",94539,Fremont,2022-03-15,857.99
1676293,1620700,2172,3121.9452,318985953,5200,3,SINGLE_FAMILY,"50 Esmerelda Falls Ter, Fremont, CA 94539",94539,Fremont,2022-03-25,771.77
1676000,1701500,1940,0,25009385,4400,4,SINGLE_FAMILY,"38813 Logan Dr, Fremont, CA 94536",94536,Fremont,2022-08-09,863.92
1675500,1612300,1232,6141,25034858,3614,3,SINGLE_FAMILY,"3659 Haven Ave, Fremont, CA 94538",94538,Fremont,2022-04-20,1359.98
1675000,1687600,1840,6098.4,25004512,4113,4,SINGLE_FAMILY,"36329 Perkins St, Fremont, CA 94536",94536,Fremont,2022-07-19,910.33
1675000,1901200,1978,9741,25008667,4200,3,SINGLE_FAMILY,"38420 Dennis Ct, Fremont, CA 94536",94536,Fremont,2021-08-30,846.81
1675000,1685400,1877,7840.8,25009036,4235,3,SINGLE_FAMILY,"38262 Ballard Dr, Fremont, CA 94536",94536,Fremont,2022-09-29,892.38
1675000,1685100,1710,7318,25009113,4140,4,SINGLE_FAMILY,"5254 Reeder Ct, Fremont, CA 94536",94536,Fremont,2023-09-11,979.53
1675000,1608700,1704,6200,25050108,3998,4,SINGLE_FAMILY,"4432 Gibraltar Dr, Fremont, CA 94536",94536,Fremont,2022-04-18,982.98
1674000,2208700,2402,6912,25014503,5575,4,SINGLE_FAMILY,"2896 Harrisburg Ave, Fremont, CA 94536",94536,Fremont,2020-12-10,696.92
1671000,1727100,1736,7680,25040290,3999,4,SINGLE_FAMILY,"42713 Everglades Park Dr, Fremont, CA 94538",94538,Fremont,2021-10-22,962.56
1671000,2252600,3035,4238,82832155,5714,5,SINGLE_FAMILY,"34159 Tupelo St, Fremont, CA 94555",94555,Fremont,2020-10-22,550.58
1670000,1706600,2365,8276.4,25020667,4550,4,SINGLE_FAMILY,"35889 Carnation Way, Fremont, CA 94536",94536,Fremont,2023-06-27,706.13
1670000,1974400,1551,5500,25022233,3999,4,SINGLE_FAMILY,"43160 Coit Ave, Fremont, CA 94539",94539,Fremont,2021-04-29,1076.72
1670000,1717200,1556,6534,25037688,3800,4,SINGLE_FAMILY,"40751 Creston St, Fremont, CA 94538",94538,Fremont,2023-05-25,1073.26
1670000,1705600,1373,7200,25038295,3694,3,SINGLE_FAMILY,"41679 Sherwood St, Fremont, CA 94538",94538,Fremont,2023-06-30,1216.31
